id_orden,fecha_alta,ciudad,edad,balance,num_productos,miembro_act,tiene_tarjeta,churn
ORD-81652,15/10/2024,Ciudad de M√©xico,23.0,45496.846722554474,2,0,SÍ,0
ORD-25563,"Oct 15, 2024",Bogota,56.0,63310.28290107578,1,1,SÍ,1
ORD-19847,2024-10-15,Medell√edn,77.0,98233.26966722366,2,1,NO,0
ORD-36155,"Oct 15, 2024",Medellin,45.0,34868.96225187044,1,1,SÍ,0
ORD-89671,15/10/2024,Bogotá,71.0,20065.057191148873,2,1,SÍ,0
ORD-93310,2024/10/15,Bogota,54.0,29766.814357949843,3,0,SÍ,0
ORD-77278,2024-10-15,Bogota,26.0,44179.547944477024,2,1,NO,0
ORD-28309,"Oct 15, 2024",Medell√edn,73.0,51605.77084258317,3,0,SÍ,0
ORD-10619,2024/10/15,Bogotá,76.0,52863.21989466456,3,1,si,0
ORD-93194,15/10/2024,Medellín,19.0,95066.52377938584,1,1,NO,1
ORD-60108,2024/10/15,Medellin,78.0,90620.97611637104,1,1,NO,0
ORD-44707,"Oct 15, 2024",Bogota,75.0,82573.66222667402,2,1,si,0
ORD-30337,2024/10/15,Bogota,77.0,112860.96591543355,3,1,SÍ,0
ORD-91537,"Oct 15, 2024",Ciudad de M√©xico,57.0,70602.46141656578,4,0,si,0
ORD-76504,2024/10/15,Ciudad de M√©xico,53.0,77708.877087816,1,1,NO,0
ORD-57614,2024-10-15,Medell√edn,54.0,70119.26304734415,1,0,si,0
ORD-10281,2024/10/15,Bogotá,35.0,66022.63284484467,1,1,si,0
ORD-37420,2024-10-15,Bogot√±,80.0,59859.91310457104,2,0,SÍ,0
ORD-90896,"Oct 15, 2024",Monterrey  ,39.0,40078.573877116985,2,1,SÍ,0
ORD-49030,2024-10-15,Bogotá,28.0,18830.543804053385,1,1,NO,0
ORD-11058,2024/10/15,Bogota,75.0,46733.65077594717,2,1,NO,0
ORD-96213,2024-10-15,CDMX,74.0,64144.34249180158,2,0,SÍ,0
ORD-86260,"Oct 15, 2024",Ciudad de M√©xico,21.0,51806.54752434975,2,1,SÍ,0
ORD-38404,2024/10/15,Monterrey  ,24.0,23366.6076470186,1,1,SÍ,0
ORD-39856,2024-10-15,Medellín,78.0,45852.923750415546,3,1,NO,0
ORD-19200,2024-10-15,Medellín,71.0,44549.929785421555,2,1,?,0
ORD-74178,15/10/2024,Ciudad de M√©xico,85.0,48441.133950780495,2,1,NO,0
ORD-43997,2024-10-15,Bogotá,18.0,62272.88372316648,2,1,SÍ,1
ORD-35611,15/10/2024,Monterrey  ,72.0,67656.45092275756,1,0,SÍ,0
ORD-51235,"Oct 15, 2024",Bogota,20.0,37498.71372563619,1,1,SÍ,1
ORD-45057,15/10/2024,Bogotá,55.0,74528.02970031285,2,1,SÍ,0
ORD-11239,"Oct 15, 2024",Ciudad de M√©xico,18.0,78290.9529917078,1,1,si,0
ORD-75661,2024-10-15,Medell√edn,55.0,58007.54832621363,2,0,SÍ,0
ORD-55272,2024-10-15,Bogot√±,46.0,66618.75679882671,2,1,NO,0
ORD-99393,15/10/2024,Bogotá,22.0,74605.78606154872,2,1,si,0
ORD-71212,"Oct 15, 2024",Medellin,38.0,22558.883760513214,1,0,no,1
ORD-25398,2024-10-15,Medellín,88.0,76368.2833745449,1,1,SÍ,0
ORD-66503,15/10/2024,Medellin,84.0,30248.478185051168,2,0,SÍ,0
ORD-16638,15/10/2024,Bogotá,64.0,32682.459084290535,1,0,SÍ,0
ORD-16570,15/10/2024,Bogotá,52.0,54907.22919536903,2,1,NO,0
ORD-78785,2024-10-15,Medellin,85.0,-3601.003141866735,2,1,?,0
ORD-19110,"Oct 15, 2024",Medell√edn,86.0,54390.507705644006,2,0,SÍ,0
ORD-89141,2024-10-15,Medellin,,74544.52367389506,2,1,SÍ,0
ORD-22115,2024/10/15,Bogota,85.0,8851.903838849583,1,1,si,1
ORD-49062,2024/10/15,Monterrey  ,29.0,77225.23311366128,1,1,NO,0
ORD-32911,2024-10-15,Medellin,77.0,32530.309536813627,4,1,N/A,0
ORD-42556,"Oct 15, 2024",Medellin,44.0,55171.54451232002,4,1,SÍ,1
ORD-88131,15/10/2024,Monterrey  ,,36160.63732486345,2,1,SÍ,0
ORD-11969,2024/10/15,Bogot√±,40.0,64322.96210322615,3,0,SÍ,0
ORD-53753,2024/10/15,Medellin,42.0,,2,1,SÍ,0
ORD-92811,2024-10-15,Medellin,38.0,66175.25910956244,1,1,NO,0
ORD-14470,2024/10/15,Bogota,78.0,49900.4712626575,1,1,SÍ,0
ORD-20225,2024/10/15,Medellín,80.0,38103.616585164375,3,0,SÍ,0
ORD-33196,15/10/2024,Bogota,69.0,48267.44926572217,1,1,si,1
ORD-23669,15/10/2024,Medellin,42.0,66399.28662399104,2,0,SÍ,0
ORD-47380,"Oct 15, 2024",Bogota,72.0,67256.65997932297,2,1,NO,0
ORD-58320,2024/10/15,Monterrey  ,63.0,63770.66455440306,2,0,SÍ,0
ORD-57414,"Oct 15, 2024",Medell√edn,49.0,17935.56146107389,2,1,si,0
ORD-25577,"Oct 15, 2024",CDMX,72.0,49424.43853911475,1,1,SÍ,0
ORD-98009,15/10/2024,Monterrey  ,22.0,34164.2758950712,1,1,NO,0
ORD-65409,15/10/2024,CDMX,53.0,66623.22549764569,2,0,SÍ,0
ORD-38625,2024-10-15,Medellin,66.0,30875.706165535084,2,0,SÍ,1
ORD-91040,15/10/2024,Medellin,75.0,61301.34395210562,2,0,NO,1
ORD-34089,"Oct 15, 2024",Medell√edn,56.0,42945.30597963676,2,0,SÍ,0
ORD-46487,2024/10/15,Bogotá,78.0,3022.595418356468,1,1,SÍ,0
ORD-75838,"Oct 15, 2024",CDMX,26.0,73273.98214719995,3,0,si,0
ORD-60138,"Oct 15, 2024",Bogota,23.0,49367.819453401054,2,1,si,0
ORD-52823,"Oct 15, 2024",Medell√edn,52.0,81899.43239414229,1,0,SÍ,0
ORD-49063,2024/10/15,Bogotá,76.0,,2,1,SÍ,0
ORD-92074,2024-10-15,Bogotá,53.0,,1,1,NO,0
ORD-69129,2024/10/15,Bogot√±,67.0,,1,0,NO,0
ORD-72981,2024-10-15,Medellín,37.0,,2,1,SÍ,0
ORD-49952,"Oct 15, 2024",Bogot√±,44.0,,2,0,NO,0
ORD-45367,2024-10-15,Bogot√±,83.0,,2,1,NO,1
ORD-10117,2024/10/15,Medell√edn,62.0,,3,1,NO,0
ORD-21536,15/10/2024,Medell√edn,81.0,,2,1,NO,0
ORD-55758,"Oct 15, 2024",Ciudad de M√©xico,38.0,,1,0,SÍ,0
ORD-82355,15/10/2024,Medellín,76.0,,3,0,SÍ,0
ORD-79479,15/10/2024,Medell√edn,65.0,,1,1,SÍ,1
ORD-11622,15/10/2024,CDMX,82.0,,2,1,NO,0
ORD-47430,15/10/2024,Bogotá,68.0,,2,1,SÍ,1
ORD-84460,2024/10/15,CDMX,64.0,,2,0,NO,0
ORD-80031,2024/10/15,Medellin,58.0,,2,0,si,0
ORD-48360,2024/10/15,CDMX,50.0,,1,0,NO,0
ORD-27100,"Oct 15, 2024",Ciudad de M√©xico,19.0,,1,0,NO,0
ORD-92948,2024/10/15,Medellín,36.0,,4,1,N/A,1
ORD-86919,"Oct 15, 2024",Bogota,41.0,,2,1,NO,0
ORD-82541,15/10/2024,Medellín,76.0,,3,1,SÍ,0
ORD-19337,15/10/2024,Medell√edn,45.0,,3,0,SÍ,1
ORD-21745,2024-10-15,Medell√edn,57.0,,1,0,SÍ,0
ORD-53753,2024/10/15,Medellin,42.0,,2,1,SÍ,0
ORD-86077,"Oct 15, 2024",Bogot√±,54.0,,2,1,SÍ,1
ORD-16276,2024/10/15,CDMX,55.0,,3,0,SÍ,0
ORD-97538,"Oct 15, 2024",Medell√edn,59.0,,2,0,NO,0
ORD-28449,15/10/2024,Bogotá,37.0,,1,1,NO,0
ORD-69383,2024/10/15,Ciudad de M√©xico,66.0,,2,1,si,0
ORD-52318,2024-10-15,Medellin,83.0,,2,0,si,0
ORD-69150,"Oct 15, 2024",Medellín,32.0,,2,1,SÍ,0
